GeographyCode,DateCode,Measurement,Units,Energy Type,Energy Consuming Sector,Value
S12000020,2010,Count,GWh,Petroleum products,Public Sector,4.2534254439
S12000020,2010,Count,GWh,Petroleum products,Rail,6.5766368374
S12000020,2010,Count,GWh,Petroleum products,Road transport,544.71572444
S12000020,2010,Count,GWh,Petroleum products,All,1039.9121607
S12000020,2011,Count,GWh,All,All,3252.4660094
S12000020,2011,Count,GWh,Bioenergy & wastes,Domestic,20.776473418
S12000020,2011,Count,GWh,Bioenergy & wastes,All,23.500206892
S12000020,2011,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,2.7237334629
S12000020,2011,Count,GWh,Coal,Agriculture,0.0519634913
S12000020,2011,Count,GWh,Coal,Domestic,23.913404987
S12000020,2011,Count,GWh,Coal,Industrial & Commercial,47.2809060662
S12000020,2011,Count,GWh,Coal,Public Sector,2.7431787647
S12000020,2011,Count,GWh,Coal,Rail,0.9183551346
S12000020,2011,Count,GWh,Coal,All,74.907808444
S12000020,2011,Count,GWh,Electricity,Domestic,200.0214941
S12000020,2011,Count,GWh,Electricity,Industrial & Commercial,318.72992954
S12000020,2011,Count,GWh,Electricity,All,518.75142363
S12000020,2011,Count,GWh,Gas,Domestic,444.09873632
S12000020,2011,Count,GWh,Gas,Industrial & Commercial,1219.8662257
S12000020,2011,Count,GWh,Gas,All,1663.964962
S12000020,2011,Count,GWh,Manufactured fuels,Domestic,10.215459847
S12000020,2011,Count,GWh,Manufactured fuels,Industrial & Commercial,0
S12000020,2011,Count,GWh,Manufactured fuels,All,10.215459847
S12000020,2011,Count,GWh,Petroleum products,Agriculture,86.259981898
S12000020,2011,Count,GWh,Petroleum products,Domestic,148.19505124
S12000020,2011,Count,GWh,Petroleum products,Industrial & Commercial,180.64283312150002
S12000020,2011,Count,GWh,Petroleum products,Public Sector,5.1925246607
S12000020,2011,Count,GWh,Petroleum products,Rail,6.5212370882
S12000020,2011,Count,GWh,Petroleum products,Road transport,534.31452058
S12000020,2011,Count,GWh,Petroleum products,All,961.1261486
S12000020,2012,Count,GWh,All,All,3413.0878864
S12000020,2012,Count,GWh,Bioenergy & wastes,Domestic,26.422662444
S12000020,2012,Count,GWh,Bioenergy & wastes,All,34.239332215
S12000020,2012,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,7.8166697822
S12000020,2012,Count,GWh,Coal,Agriculture,0.0542029408
S12000020,2012,Count,GWh,Coal,Domestic,22.840434399
S12000020,2012,Count,GWh,Coal,Industrial & Commercial,57.3835543907
S12000020,2012,Count,GWh,Coal,Public Sector,2.4083485643
S12000020,2012,Count,GWh,Coal,Rail,0.9630683444
S12000020,2012,Count,GWh,Coal,All,83.649608638
S12000020,2012,Count,GWh,Electricity,Domestic,197.46808867
S12000020,2012,Count,GWh,Electricity,Industrial & Commercial,316.35799317
S12000020,2012,Count,GWh,Electricity,All,513.82608184
S12000020,2012,Count,GWh,Gas,Domestic,448.85406005
S12000020,2012,Count,GWh,Gas,Industrial & Commercial,1385.5002828
S12000020,2012,Count,GWh,Gas,All,1834.3543428
S12000020,2012,Count,GWh,Manufactured fuels,Domestic,9.9556649646
S12000020,2012,Count,GWh,Manufactured fuels,Industrial & Commercial,0
S12000020,2012,Count,GWh,Manufactured fuels,All,9.9556649646
S12000020,2012,Count,GWh,Petroleum products,Agriculture,88.767870271
S12000020,2012,Count,GWh,Petroleum products,Domestic,147.25871238
S12000020,2012,Count,GWh,Petroleum products,Industrial & Commercial,161.0409500941
S12000020,2012,Count,GWh,Petroleum products,Public Sector,4.2466729264
S12000020,2012,Count,GWh,Petroleum products,Rail,6.5627216122
S12000020,2012,Count,GWh,Petroleum products,Road transport,529.18592865
S12000020,2012,Count,GWh,Petroleum products,All,937.06285594
S12000020,2013,Count,GWh,All,All,3513.8374636
S12000020,2013,Count,GWh,Bioenergy & wastes,Domestic,31.106054001
S12000020,2013,Count,GWh,Bioenergy & wastes,All,78.920839846
S12000020,2013,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,47.814785845
S12000020,2013,Count,GWh,Coal,Agriculture,0
S12000020,2013,Count,GWh,Coal,Domestic,21.899008182
S12000020,2013,Count,GWh,Coal,Industrial & Commercial,66.93129080119999
S12000020,2013,Count,GWh,Coal,Public Sector,2.6824432413
S12000020,2013,Count,GWh,Coal,Rail,0.8195944656
S12000020,2013,Count,GWh,Coal,All,92.33233669
S12000020,2013,Count,GWh,Electricity,Domestic,191.23411573
S12000020,2013,Count,GWh,Electricity,Industrial & Commercial,322.81883696
S12000020,2013,Count,GWh,Electricity,All,514.05295268
S12000020,2013,Count,GWh,Gas,Domestic,432.33732043
S12000020,2013,Count,GWh,Gas,Industrial & Commercial,1456.342432
S12000020,2013,Count,GWh,Gas,All,1888.6797525
S12000020,2013,Count,GWh,Manufactured fuels,Domestic,11.483402675
S12000020,2013,Count,GWh,Manufactured fuels,Industrial & Commercial,0
S12000020,2013,Count,GWh,Manufactured fuels,All,11.483402675
S12000020,2013,Count,GWh,Petroleum products,Agriculture,87.71152664
S12000020,2013,Count,GWh,Petroleum products,Domestic,152.00069625
S12000020,2013,Count,GWh,Petroleum products,Industrial & Commercial,146.00693412610002
S12000020,2013,Count,GWh,Petroleum products,Public Sector,3.8636085802
S12000020,2013,Count,GWh,Petroleum products,Rail,6.6959909801
S12000020,2013,Count,GWh,Petroleum products,Road transport,532.0894227
S12000020,2013,Count,GWh,Petroleum products,All,928.36817927
S12000020,2014,Count,GWh,All,All,3609.4844262
S12000020,2014,Count,GWh,Bioenergy & wastes,Domestic,29.547105068
S12000020,2014,Count,GWh,Bioenergy & wastes,All,82.248062347
S12000020,2014,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,52.700957279
S12000020,2014,Count,GWh,Coal,Agriculture,0
S12000020,2014,Count,GWh,Coal,Domestic,18.704739422
S12000020,2014,Count,GWh,Coal,Industrial & Commercial,69.8852748526
S12000020,2014,Count,GWh,Coal,Public Sector,2.7715520803
S12000020,2014,Count,GWh,Coal,Rail,0.7771501177
S12000020,2014,Count,GWh,Coal,All,92.138716473
S12000020,2014,Count,GWh,Electricity,Domestic,197.7387389
S12000020,2014,Count,GWh,Electricity,Industrial & Commercial,324.0893149
S12000020,2014,Count,GWh,Electricity,All,521.8280538
S12000020,2014,Count,GWh,Gas,Domestic,439.3437
S12000020,2014,Count,GWh,Gas,Industrial & Commercial,1510.255
S12000020,2014,Count,GWh,Gas,All,1949.599
S12000020,2014,Count,GWh,Manufactured fuels,Domestic,9.9985613358
S12000020,2014,Count,GWh,Manufactured fuels,Industrial & Commercial,0
S12000020,2014,Count,GWh,Manufactured fuels,All,9.9985613358
S12000020,2014,Count,GWh,Petroleum products,Agriculture,88.535112092
S12000020,2014,Count,GWh,Petroleum products,Domestic,135.70817354
S12000020,2014,Count,GWh,Petroleum products,Industrial & Commercial,171.7979416658
S12000020,2014,Count,GWh,Petroleum products,Public Sector,4.0323898856
S12000020,2014,Count,GWh,Petroleum products,Rail,6.8612515821
S12000020,2014,Count,GWh,Petroleum products,Road transport,546.73716347
S12000020,2014,Count,GWh,Petroleum products,All,953.67203224
S12000020,2015,Count,GWh,All,All,3506.2018259
S12000020,2015,Count,GWh,Bioenergy & wastes,Domestic,33.379179322
S12000020,2015,Count,GWh,Bioenergy & wastes,All,82.842931858
S12000020,2015,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,49.463752536
S12000020,2015,Count,GWh,Coal,Agriculture,0
S12000020,2015,Count,GWh,Coal,Domestic,18.831004727
S12000020,2015,Count,GWh,Coal,Industrial & Commercial,51.0892667387
S12000020,2015,Count,GWh,Coal,Public Sector,0.3589428772
S12000020,2015,Count,GWh,Coal,Rail,0.7771501177
S12000020,2015,Count,GWh,Coal,All,71.05636446
S12000020,2015,Count,GWh,Electricity,Domestic,192.6579776
S12000020,2015,Count,GWh,Electricity,Industrial & Commercial,324.2421995
S12000020,2015,Count,GWh,Electricity,All,516.9001771
S12000020,2015,Count,GWh,Gas,Domestic,439.0725151
S12000020,2015,Count,GWh,Gas,Industrial & Commercial,1426.428554
S12000020,2015,Count,GWh,Gas,All,1865.501069
S12000020,2015,Count,GWh,Manufactured fuels,Domestic,9.4532399514
S12000020,2015,Count,GWh,Manufactured fuels,Industrial & Commercial,0
S12000020,2015,Count,GWh,Manufactured fuels,All,9.4532399514
S12000020,2015,Count,GWh,Petroleum products,Agriculture,92.202686439
S12000020,2015,Count,GWh,Petroleum products,Domestic,136.15573385
S12000020,2015,Count,GWh,Petroleum products,Industrial & Commercial,170.8911789021
S12000020,2015,Count,GWh,Petroleum products,Public Sector,4.2450505414
S12000020,2015,Count,GWh,Petroleum products,Rail,6.8437519095
S12000020,2015,Count,GWh,Petroleum products,Road transport,550.10964192
S12000020,2015,Count,GWh,Petroleum products,All,960.44804356
S12000020,2016,Count,GWh,All,All,3501.8705291
S12000020,2016,Count,GWh,Bioenergy & wastes,Domestic,35.86821685
S12000020,2016,Count,GWh,Bioenergy & wastes,All,112.42483322
S12000020,2016,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,76.55661637400001
S12000020,2016,Count,GWh,Coal,Agriculture,0
S12000020,2016,Count,GWh,Coal,Domestic,18.72621203
S12000020,2016,Count,GWh,Coal,Industrial & Commercial,67.0994113603
S12000020,2016,Count,GWh,Coal,Public Sector,0.3583199395
S12000020,2016,Count,GWh,Coal,Rail,0.8967116698
S12000020,2016,Count,GWh,Coal,All,87.080654999
S12000020,2016,Count,GWh,Electricity,Domestic,187.0057811
S12000020,2016,Count,GWh,Electricity,Industrial & Commercial,308.0802079
S12000020,2016,Count,GWh,Electricity,All,495.085989
S12000020,2016,Count,GWh,Gas,Domestic,438.7085768
S12000020,2016,Count,GWh,Gas,Industrial & Commercial,1404.934488
S12000020,2016,Count,GWh,Gas,All,1843.643064
S12000020,2016,Count,GWh,Manufactured fuels,Domestic,9.4090272736
S12000020,2016,Count,GWh,Manufactured fuels,Industrial & Commercial,0
S12000020,2016,Count,GWh,Manufactured fuels,All,9.4090272736
S12000020,2016,Count,GWh,Petroleum products,Agriculture,97.399735576
S12000020,2016,Count,GWh,Petroleum products,Domestic,135.55136834
S12000020,2016,Count,GWh,Petroleum products,Industrial & Commercial,151.0928330139
S12000020,2016,Count,GWh,Petroleum products,Public Sector,4.2250470111
S12000020,2016,Count,GWh,Petroleum products,Rail,6.8598137303
S12000020,2016,Count,GWh,Petroleum products,Road transport,559.09816293
S12000020,2016,Count,GWh,Petroleum products,All,954.2269606
S12000020,2017,Count,GWh,All,All,3461.5149433
S12000020,2017,Count,GWh,Bioenergy & wastes,Domestic,35.653689881
S12000020,2017,Count,GWh,Bioenergy & wastes,All,89.46671618
S12000020,2017,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,53.813026299
S12000020,2017,Count,GWh,Coal,Agriculture,0
S12000020,2017,Count,GWh,Coal,Domestic,18.249165212
S12000020,2017,Count,GWh,Coal,Industrial & Commercial,57.450932294800005
S12000020,2017,Count,GWh,Coal,Public Sector,0.451259433
S12000020,2017,Count,GWh,Coal,Rail,0.8935817925
S12000020,2017,Count,GWh,Coal,All,77.044938733
S12000020,2017,Count,GWh,Electricity,Domestic,185.8537283
S12000020,2017,Count,GWh,Electricity,Industrial & Commercial,308.047251
S12000020,2017,Count,GWh,Electricity,All,493.9009793
S12000020,2017,Count,GWh,Gas,Domestic,446.7160684
S12000020,2017,Count,GWh,Gas,Industrial & Commercial,1361.47509
S12000020,2017,Count,GWh,Gas,All,1808.191159
S12000020,2017,Count,GWh,Manufactured fuels,Domestic,9.9674812191
S12000020,2017,Count,GWh,Manufactured fuels,Industrial & Commercial,0
S12000020,2017,Count,GWh,Manufactured fuels,All,9.9674812191
S12000020,2017,Count,GWh,Petroleum products,Agriculture,98.383345734
S12000020,2017,Count,GWh,Petroleum products,Domestic,133.02767637
S12000020,2017,Count,GWh,Petroleum products,Industrial & Commercial,162.6868298984
S12000020,2017,Count,GWh,Petroleum products,Public Sector,4.2026622384
S12000020,2017,Count,GWh,Petroleum products,Rail,6.798237195
S12000020,2017,Count,GWh,Petroleum products,Road transport,577.84491744
S12000020,2017,Count,GWh,Petroleum products,All,982.94366887
S12000020,2018,Count,GWh,All,All,3458.8135073
S12000020,2018,Count,GWh,Bioenergy & wastes,Domestic,38.956538589
S12000020,2018,Count,GWh,Bioenergy & wastes,All,48.774789394
S12000020,2018,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,9.8182508043
S12000020,2018,Count,GWh,Coal,Agriculture,0
S12000020,2018,Count,GWh,Coal,Domestic,17.659356159
S12000020,2018,Count,GWh,Coal,Industrial & Commercial,42.0734327388
S12000020,2018,Count,GWh,Coal,Public Sector,0.4888102723
S12000020,2018,Count,GWh,Coal,Rail,0.8935817925
S12000020,2018,Count,GWh,Coal,All,61.115180962
S12000020,2018,Count,GWh,Electricity,Domestic,181.1349953
S12000020,2018,Count,GWh,Electricity,Industrial & Commercial,304.4973069
S12000020,2018,Count,GWh,Electricity,All,485.6323022
S12000020,2018,Count,GWh,Gas,Domestic,448.9150061
S12000020,2018,Count,GWh,Gas,Industrial & Commercial,1431.044109
S12000020,2018,Count,GWh,Gas,All,1879.959115
S12000020,2018,Count,GWh,Manufactured fuels,Domestic,10.019626499
S12000020,2018,Count,GWh,Manufactured fuels,Industrial & Commercial,0
S12000020,2018,Count,GWh,Manufactured fuels,All,10.019626499
S12000020,2018,Count,GWh,Petroleum products,Agriculture,98.218875297
S12000020,2018,Count,GWh,Petroleum products,Domestic,133.45185817
S12000020,2018,Count,GWh,Petroleum products,Industrial & Commercial,153.3669204221
S12000020,2018,Count,GWh,Petroleum products,Public Sector,4.2530422122
S12000020,2018,Count,GWh,Petroleum products,Rail,6.4474054637
S12000020,2018,Count,GWh,Petroleum products,Road transport,577.57439166
S12000020,2018,Count,GWh,Petroleum products,All,973.31249323
S12000021,2005,Count,GWh,All,All,5179.2526724
S12000021,2005,Count,GWh,Bioenergy & wastes,Domestic,13.453571474
S12000021,2005,Count,GWh,Bioenergy & wastes,All,161.93210451
S12000021,2005,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,148.47853307
S12000021,2005,Count,GWh,Coal,Agriculture,0.0463328617
S12000021,2005,Count,GWh,Coal,Domestic,5.7836282029
S12000021,2005,Count,GWh,Coal,Industrial & Commercial,264.010825365
S12000021,2005,Count,GWh,Coal,Public Sector,0.7719348419
S12000021,2005,Count,GWh,Coal,Rail,0
S12000021,2005,Count,GWh,Coal,All,270.61272127
S12000021,2005,Count,GWh,Electricity,Domestic,302.77542
S12000021,2005,Count,GWh,Electricity,Industrial & Commercial,628.1363
S12000021,2005,Count,GWh,Electricity,All,930.91172
S12000021,2005,Count,GWh,Gas,Domestic,1036.5819
S12000021,2005,Count,GWh,Gas,Industrial & Commercial,1862.1490800000001
S12000021,2005,Count,GWh,Gas,All,2898.73098
S12000021,2005,Count,GWh,Manufactured fuels,Domestic,4.8726801339
S12000021,2005,Count,GWh,Manufactured fuels,Industrial & Commercial,1.901708432
S12000021,2005,Count,GWh,Manufactured fuels,All,6.7743885658
S12000021,2005,Count,GWh,Petroleum products,Agriculture,46.550908563
S12000021,2005,Count,GWh,Petroleum products,Domestic,49.511930148
S12000021,2005,Count,GWh,Petroleum products,Industrial & Commercial,191.8870549787
S12000021,2005,Count,GWh,Petroleum products,Public Sector,2.0315772227
S12000021,2005,Count,GWh,Petroleum products,Rail,6.7309390836
S12000021,2005,Count,GWh,Petroleum products,Road transport,613.57834806
S12000021,2005,Count,GWh,Petroleum products,All,910.29075806
S12000021,2006,Count,GWh,All,All,4993.4672658
S12000021,2006,Count,GWh,Bioenergy & wastes,Domestic,14.051706747
S12000021,2006,Count,GWh,Bioenergy & wastes,All,94.287174032
S12000021,2006,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,80.235467273
S12000021,2006,Count,GWh,Coal,Agriculture,0.0257899437
S12000021,2006,Count,GWh,Coal,Domestic,5.2227704062
S12000021,2006,Count,GWh,Coal,Industrial & Commercial,261.9399740097
S12000021,2006,Count,GWh,Coal,Public Sector,0.6836451503
S12000021,2006,Count,GWh,Coal,Rail,0
S12000021,2006,Count,GWh,Coal,All,267.87217951
S12000021,2006,Count,GWh,Electricity,Domestic,296.03002
S12000021,2006,Count,GWh,Electricity,Industrial & Commercial,603.17832
S12000021,2006,Count,GWh,Electricity,All,899.20834
S12000021,2006,Count,GWh,Gas,Domestic,1005.44839
S12000021,2006,Count,GWh,Gas,Industrial & Commercial,1818.1062700000002
S12000021,2006,Count,GWh,Gas,All,2823.55466
S12000021,2006,Count,GWh,Manufactured fuels,Domestic,4.6290252955
S12000021,2006,Count,GWh,Manufactured fuels,Industrial & Commercial,2.1208592674
S12000021,2006,Count,GWh,Manufactured fuels,All,6.7498845629
S12000021,2006,Count,GWh,Petroleum products,Agriculture,44.301600876
S12000021,2006,Count,GWh,Petroleum products,Domestic,52.710996283
S12000021,2006,Count,GWh,Petroleum products,Industrial & Commercial,165.9871533111
S12000021,2006,Count,GWh,Petroleum products,Public Sector,1.2498849388
S12000021,2006,Count,GWh,Petroleum products,Rail,6.7886428753
S12000021,2006,Count,GWh,Petroleum products,Road transport,630.75674939
S12000021,2006,Count,GWh,Petroleum products,All,901.79502767
S12000021,2007,Count,GWh,All,All,5116.8768229
S12000021,2007,Count,GWh,Bioenergy & wastes,Domestic,14.246311002
S12000021,2007,Count,GWh,Bioenergy & wastes,All,180.29968822
S12000021,2007,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,166.05337714
S12000021,2007,Count,GWh,Coal,Agriculture,0.0206319573
S12000021,2007,Count,GWh,Coal,Domestic,5.9951424431
S12000021,2007,Count,GWh,Coal,Industrial & Commercial,255.8956724126
S12000021,2007,Count,GWh,Coal,Public Sector,0.7996223364
S12000021,2007,Count,GWh,Coal,Rail,0
S12000021,2007,Count,GWh,Coal,All,262.71106914
S12000021,2007,Count,GWh,Electricity,Domestic,291.62225
S12000021,2007,Count,GWh,Electricity,Industrial & Commercial,546.09828
S12000021,2007,Count,GWh,Electricity,All,837.72053
S12000021,2007,Count,GWh,Gas,Domestic,990.34102
S12000021,2007,Count,GWh,Gas,Industrial & Commercial,1945.1175000000003
S12000021,2007,Count,GWh,Gas,All,2935.45852
S12000021,2007,Count,GWh,Manufactured fuels,Domestic,4.2803622219
S12000021,2007,Count,GWh,Manufactured fuels,Industrial & Commercial,1.6001503822
S12000021,2007,Count,GWh,Manufactured fuels,All,5.8805126041
S12000021,2007,Count,GWh,Petroleum products,Agriculture,42.059763755
S12000021,2007,Count,GWh,Petroleum products,Domestic,45.562113181
S12000021,2007,Count,GWh,Petroleum products,Industrial & Commercial,165.7303181726
S12000021,2007,Count,GWh,Petroleum products,Public Sector,1.2699486775
S12000021,2007,Count,GWh,Petroleum products,Rail,6.6885648529
S12000021,2007,Count,GWh,Petroleum products,Road transport,633.49579429999994
S12000021,2007,Count,GWh,Petroleum products,All,894.80650294
S12000021,2008,Count,GWh,All,All,4972.1930155
S12000021,2008,Count,GWh,Bioenergy & wastes,Domestic,16.906855535
S12000021,2008,Count,GWh,Bioenergy & wastes,All,180.27173493
S12000021,2008,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,163.36487946
S12000021,2008,Count,GWh,Coal,Agriculture,0.0258335911
S12000021,2008,Count,GWh,Coal,Domestic,6.3485668271
S12000021,2008,Count,GWh,Coal,Industrial & Commercial,238.94579553100002
S12000021,2008,Count,GWh,Coal,Public Sector,0.6924163916
S12000021,2008,Count,GWh,Coal,Rail,0
S12000021,2008,Count,GWh,Coal,All,246.01261234
S12000021,2008,Count,GWh,Electricity,Domestic,280.79472
S12000021,2008,Count,GWh,Electricity,Industrial & Commercial,568.17202
S12000021,2008,Count,GWh,Electricity,All,848.96674
S12000021,2008,Count,GWh,Gas,Domestic,955.39287
S12000021,2008,Count,GWh,Gas,Industrial & Commercial,1859.21832
S12000021,2008,Count,GWh,Gas,All,2814.61119
S12000021,2008,Count,GWh,Manufactured fuels,Domestic,4.9715330986
