SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW
07-JUN-2021,43,29007,29696,26587,887,6527,20,13080,0,4,1508,960,-185,308,0,328,0
07-JUN-2021,44,28262,28951,25937,873,6527,1,13080,0,7,1508,964,-182,268,0,328,0
07-JUN-2021,45,27622,28279,25344,867,6527,1,13080,0,5,1237,847,-152,325,0,316,0
07-JUN-2021,46,26111,26773,23852,860,6527,0,13080,0,12,1212,838,-150,246,0,319,0
07-JUN-2021,47,24459,25028,22352,843,6527,0,13080,0,69,1308,801,664,256,0,780,0
07-JUN-2021,48,23107,23620,21130,826,6527,0,13080,0,13,1312,795,805,184,56,800,0
08-JUN-2021,1,22052,22564,20194,870,6527,0,13080,0,12,1212,702,706,43,11,710,0
08-JUN-2021,2,21402,22008,19586,914,6527,0,13080,0,54,1209,696,703,-52,0,706,0
08-JUN-2021,3,21034,22069,19247,894,6527,0,13080,0,535,1212,702,702,11,0,692,0
08-JUN-2021,4,20833,21862,19066,873,6527,0,13080,0,529,1212,702,702,27,0,692,0
08-JUN-2021,5,20612,21605,18854,868,6527,0,13080,0,493,1202,702,666,111,0,640,0
08-JUN-2021,6,20225,21358,18474,863,6527,0,13080,0,633,1201,702,665,23,0,638,0
08-JUN-2021,7,20160,21289,18411,853,6527,0,13080,0,629,1125,695,530,32,0,620,0
08-JUN-2021,8,20097,21157,18334,842,6527,0,13080,0,560,1122,694,525,21,0,619,0
08-JUN-2021,9,20101,20895,18351,860,6527,0,13080,0,294,1121,695,586,14,0,623,0
08-JUN-2021,10,19770,20689,18043,878,6527,6,13080,0,403,1121,695,586,-16,0,623,0
08-JUN-2021,11,20131,20644,18366,868,6527,94,13080,0,13,1159,693,151,77,0,666,0
08-JUN-2021,12,20915,21423,19115,857,6527,378,13080,0,8,1160,689,130,208,0,667,0
08-JUN-2021,13,22744,23517,20818,838,6527,836,13080,0,12,1215,520,-261,292,49,492,0
08-JUN-2021,14,24287,25081,22218,818,6527,1490,13080,0,12,1221,516,-282,159,146,486,0
08-JUN-2021,15,26111,26625,23843,796,6527,2000,13080,0,14,1505,789,483,36,30,765,0
08-JUN-2021,16,26978,27488,24532,773,6527,2760,13080,0,10,1507,812,560,76,37,776,0
08-JUN-2021,17,27699,28224,25120,806,6527,3410,13080,0,8,1506,980,984,-17,0,991,0
08-JUN-2021,18,27337,27950,24744,838,6527,4310,13080,0,7,1505,992,1003,-106,0,999,0
08-JUN-2021,19,27261,27895,24661,874,6527,5110,13080,0,7,1506,992,1004,-127,0,999,0
08-JUN-2021,20,26826,27584,24214,910,6527,5730,13080,0,8,1506,992,1005,-250,0,999,0
08-JUN-2021,21,26093,26821,23531,988,6527,6540,13080,0,9,1506,992,1004,-219,0,995,0
08-JUN-2021,22,25659,26496,23136,1066,6527,7140,13080,0,7,1506,992,1003,-330,0,995,0
08-JUN-2021,23,25633,26399,23127,1104,6527,7660,13080,0,7,1506,992,1004,-259,26,904,0
08-JUN-2021,24,25490,26266,23012,1141,6527,8050,13080,0,15,1506,992,1004,-261,0,900,0
08-JUN-2021,25,25520,26198,23029,1179,6527,8420,13080,0,8,1505,991,1004,-170,0,910,0
08-JUN-2021,26,25347,26003,22900,1216,6527,8640,13080,0,5,1506,991,1004,-99,-52,910,0
08-JUN-2021,27,24989,25501,22589,1254,6527,8890,13080,0,3,1506,993,897,50,-9,996,0
08-JUN-2021,28,24417,24937,22106,1292,6527,8830,13080,0,4,1505,990,892,-16,0,998,0
08-JUN-2021,29,24273,24778,22005,1325,6527,8560,13080,0,5,1506,889,602,69,0,640,0
08-JUN-2021,30,24306,24809,22063,1357,6527,8280,13080,0,3,1507,883,591,25,0,626,0
08-JUN-2021,31,24289,24792,22044,1379,6527,7700,13080,0,3,1506,907,436,41,0,737,0
08-JUN-2021,32,25078,25581,22819,1400,6527,6970,13080,0,3,1506,909,430,177,0,741,0
08-JUN-2021,33,25996,26500,23654,1418,6527,6240,13080,0,4,1506,941,746,212,0,782,0
08-JUN-2021,34,27087,27593,24592,1435,6527,5470,13080,0,6,1506,945,759,193,55,784,0
08-JUN-2021,35,28269,28776,25665,1408,6527,4500,13080,0,7,1505,989,995,122,25,1011,0
08-JUN-2021,36,29158,29669,26536,1381,6527,3700,13080,0,11,1505,992,1003,255,106,1019,0
08-JUN-2021,37,29618,30125,27050,1336,6527,2900,13080,0,7,1506,993,1004,322,29,961,0
08-JUN-2021,38,30143,30647,27582,1291,6527,2210,13080,0,4,1506,992,1004,303,108,959,0
08-JUN-2021,39,30411,30918,27913,1222,6527,1490,13080,0,7,1506,992,1004,325,175,976,0
08-JUN-2021,40,30398,30903,27949,1153,6527,940,13080,0,5,1506,992,1003,374,133,977,0
08-JUN-2021,41,30099,30604,27645,1117,6527,526,13080,0,5,1506,988,1003,402,167,835,0
08-JUN-2021,42,29640,30149,27234,1080,6527,174,13080,0,9,1505,987,1004,402,41,829,0
08-JUN-2021,43,28964,29480,26602,1086,6527,16,13080,0,16,1505,943,1003,402,88,886,0
08-JUN-2021,44,28458,28976,26238,1091,6527,1,13080,0,18,1505,936,1001,402,24,888,0
08-JUN-2021,45,27854,28364,25692,1116,6527,1,13080,0,10,1462,787,610,402,115,696,0
08-JUN-2021,46,26536,27043,24494,1140,6527,0,13080,0,7,1459,777,593,357,23,688,0
08-JUN-2021,47,24829,25336,22949,1170,6527,0,13080,0,7,1264,753,756,379,27,753,0
08-JUN-2021,48,23316,23823,21530,1199,6527,0,13080,0,7,1256,750,762,328,147,755,0
09-JUN-2021,1,22132,22640,20472,1228,6527,0,13080,0,8,1151,698,708,181,63,702,0
09-JUN-2021,2,21474,22023,19878,1257,6527,0,13080,0,49,1146,695,706,47,0,699,0
09-JUN-2021,3,20987,21956,19431,1283,6527,0,13080,0,469,1204,703,713,126,0,706,0
09-JUN-2021,4,20683,21854,19157,1308,6527,0,13080,0,671,1207,703,712,165,0,706,0
09-JUN-2021,5,20317,21751,18826,1330,6527,0,13080,0,934,1204,703,703,226,0,706,0
09-JUN-2021,6,19861,21292,18408,1352,6527,0,13080,0,931,1204,703,703,121,0,706,0
09-JUN-2021,7,19668,21099,18240,1362,6527,0,13080,0,931,1205,696,706,153,0,706,0
09-JUN-2021,8,19565,20983,18140,1372,6527,0,13080,0,918,1206,696,705,128,0,707,0
09-JUN-2021,9,19409,20831,18031,1392,6527,0,13080,0,922,1206,697,356,260,0,707,0
09-JUN-2021,10,19156,20446,17835,1412,6527,3,13080,0,790,1205,696,340,281,0,707,0
09-JUN-2021,11,19580,20107,18212,1426,6527,78,13080,0,27,795,655,113,336,7,690,0
09-JUN-2021,12,20447,20956,18986,1439,6527,371,13080,0,9,764,650,105,401,95,689,0
09-JUN-2021,13,22400,22907,20811,1453,6527,802,13080,0,7,788,582,2,374,35,647,0
09-JUN-2021,14,24054,24563,22316,1467,6527,1330,13080,0,9,793,587,0,382,124,646,0
09-JUN-2021,15,26077,26586,24135,1470,6527,2000,13080,0,9,1240,920,575,260,48,903,0
09-JUN-2021,16,26979,27490,24852,1472,6527,2680,13080,0,11,1248,943,678,251,118,913,0
